tid,views,replies
207755,431,13
207759,148,5
207764,130,2
207766,2333,11
207772,146,2
207773,249,1
207775,950,1
207778,3280,15
207779,166,10
207780,238,12
282190,631,1
207781,234,5
207782,108,12
207817,427,11
207786,108,8
207787,197,8
207789,311,3
207791,2650,145
207793,128,5
207795,629,11
207796,742,1
207798,441,2
207800,189,1
207807,192,4
282191,2119,10
207813,330,1
207818,300,3
207819,117,8
207820,132,6
207821,296,1
207822,104,3
207533,611,23
207823,214,7
207824,538,1
207825,411,25
207826,242,4
207828,247,2
207829,451,6
207832,558,14
207835,215,7
207836,111,5
207837,534,3
207841,196,1
207843,143,4
207848,118,4
207853,130,3
207854,315,3
207856,108,12
207858,443,7
207860,107,4
207861,242,2
207863,108,1
207867,142,1
207870,1420,38
207871,281,15
207876,217,9
207879,306,5
207880,2300,16
207881,256,1
207882,4056,5
207883,158,4
207884,114,35
207885,155,1
207886,520,5
207887,232,3
207889,366,19
207890,310,2
207893,1261,4
207894,380,2
207897,809,45
207898,503,11
207900,110,6
207901,356,1
207904,103,11
207906,356,9
207907,2299,33
207908,670,10
207909,174,1
207911,317,4
207914,886,12
207930,348,3
207933,1322,18
207934,130,4
207944,326,1
207932,1219,12
207956,108,13
207961,383,1
207963,1780,1
282192,911,1
207965,303,24
207967,240,3
207968,408,12
207966,393,9
207969,848,23
207970,424,9
207973,189,5
207974,292,18
282193,987,1
207976,769,2
207977,1675,11
207979,198,8
282194,789,5
207981,109,2
207982,134,2
207983,198,3
207985,113,1
207987,373,12
207989,367,2
207991,158,3
207992,202,1
207993,409,2
207994,546,8
207995,1229,3
207996,120,3
207997,232,4
207998,573,6
207999,110,1
208002,112,5
282195,645,1
208006,159,8
208007,844,34
208008,773,5
208013,146,1
208022,515,22
208023,455,4
208026,195,6
208033,941,1
208038,238,3
208039,482,4
208040,587,4
208041,355,1
208042,196,1
208043,429,1
208044,1010,12
208045,525,9
208046,306,3
208047,655,39
282196,957,5
208048,719,5
208049,289,1
208050,437,4
208052,358,7
208055,185,2
282197,791,1
208057,203,5
208058,202,7
208059,304,6
208060,242,1
208061,286,3
208062,315,4
208063,1000,6
208066,365,18
208068,298,16
208069,498,23
208070,146,22
208072,112,3
208073,116,2
208074,128,1
208077,226,2
208081,108,2
208084,191,2
208083,560,8
208085,113,4
208097,231,2
208098,212,9
208102,635,1
208103,110,1
208106,369,3
208107,139,3
208122,127,14
208129,1044,23
208130,665,10
208134,173,6
208141,374,2
208157,531,14
208158,143,2
208166,329,3
208168,134,3
208169,649,7
208173,153,1
208176,188,8
208177,421,14
208178,164,7
208182,447,10
208188,154,2
208191,1406,27
208193,689,30
208201,197,3
208205,301,2
208206,914,1
208208,213,3
208219,193,4
208222,176,3
208230,105,2
208232,285,1
208235,101,3
208237,167,3
282198,1007,1
208252,273,20
208253,178,1
208257,223,5
208259,514,7
208260,255,1
208261,939,25
208262,9571,3
208263,199,2
208265,104,5
208266,107,1
208269,281,3
208194,766,22
208272,339,1
208277,246,2
208278,168,6
208279,641,2
208280,479,6
208281,185,6
208282,252,4
208283,223,1
208284,140,1
208285,1425,1
208286,137,3
208287,107,1
208288,2610,12
208289,337,3
208292,243,3
208293,268,5
208294,202,1
208297,337,1
208298,128,1
208299,259,5
208300,421,7
208301,628,2
208161,510,60
208302,338,14
208303,11871,28
208304,541,10
208305,120,1
208306,1743,19
208307,316,3
208309,592,6
208310,642,8
282199,1982,5
208315,1536,61
208320,269,2
208323,158,6
208324,471,1
208325,149,2
208331,552,9
208332,279,4
208333,115,2
208334,128,2
208335,194,4
208336,168,5
208338,267,4
208340,297,9
208341,312,2
208343,309,2
208345,993,9
208346,2384,10
208347,1934,59
208348,203,8
208352,641,27
208353,311,4
208368,145,2
208374,1105,58
208376,1192,1
208377,119,8
208378,391,5
208385,559,5
208395,132,1
208402,104,2
208404,520,3
208396,904,13
282200,894,1
208406,286,28
208407,342,9
208408,275,11
208410,782,34
208414,187,1
208417,159,1
208418,1360,14
208419,199,1
208420,553,1
208421,244,2
208423,408,9
208426,4598,13
208427,300,3
208428,1479,162
208430,603,4
208431,596,1
282201,777,1
208436,221,3
208437,8886,31
208438,5016,23
208440,624,1
208441,1707,49
208443,4978,131
208445,131,1
208446,630,10
208455,239,1
208457,716,3
208458,123,6
208461,701,5
208463,427,4
282202,2034,1
208473,586,5
208474,1472,31
208475,176,2
208476,561,4
208477,824,3
208481,1509,4
208482,304,4
208483,283,3
282203,826,1
208484,158,3
208485,555,1
208486,506,1
208488,793,1
208489,634,3
208490,780,3
208491,570,1
208492,577,2
208493,316,3
208494,633,33
208497,411,16
208498,109,1
208499,168,1
208500,244,4
208501,263,2
208502,165,3
208503,2542,145
208504,240,6
208515,142,5
208516,164,5
208523,114,5
208524,690,20
208531,470,7
208534,258,4
208535,283,2
208538,291,1
208539,293,2
208541,160,1
208542,375,3
208543,166,1
208546,463,4
208547,137,1
208553,9907,1
208555,201,2
208556,3585,2
208558,101,3
208561,506,4
208562,228,10
208563,122,4
208564,457,2
208565,105,1
208568,656,21
208570,407,11
208572,1430,24
208577,790,1
208579,236,20
208585,469,3
208586,305,3
208593,187,1
208594,630,1
208595,417,6
208600,469,11
208601,101,11
208602,604,1
282204,1484,3
208604,185,1
208605,222,2
208616,103,4
208617,383,2
208620,248,10
208621,298,3
208622,624,4
208623,1478,7
208626,383,3
208627,470,4
208630,107,13
208632,4431,77
208634,722,4
208636,982,3
208637,214,7
208638,240,2
208640,101,3
208641,139,6
208642,164,1
208645,765,1
208647,191,3
208650,193,3
208653,229,6
208654,352,1
208655,257,1
208656,322,5
208657,268,1
208659,475,5
208661,296,3
208663,399,2
208664,4009,254
208670,428,3
208671,923,2
208674,296,4
208675,9883,84
208677,393,7
208678,170,5
208679,539,2
208682,494,1
208676,506,17
208683,552,4
208689,111,4
208692,105,2
208695,207,2
208697,286,6
208701,528,2
208705,232,4
208707,420,1
208714,256,3
208715,355,11
208716,347,4
208717,164,1
208718,236,2
208719,2801,30
208722,287,3
208724,530,1
208726,473,6
208727,567,7
208728,135,10
208733,239,2
208734,415,16
208735,358,1
208736,318,9
208739,244,3
208741,1229,11
208742,2623,3
208743,416,19
208746,316,3
208749,404,11
208750,717,11
208754,311,2
208755,244,5
208756,346,3
208757,698,7
208762,132,3
208764,102,6
208765,4106,49
208766,327,4
208767,326,10
208768,393,3
208772,309,6
208773,1818,12
208774,182,1
208777,172,1
208778,186,6
208807,114,1
208808,133,4
208809,310,7
208810,267,2
208814,735,20
208817,2271,17
208819,185,2
208818,491,19
208820,242,1
208821,288,1
208824,145,3
208825,180,6
282205,886,4
208836,813,20
208837,596,15
208838,261,1
208840,533,15
208841,1541,132
208843,1840,13
208844,210,4
208846,330,9
208847,197,1
208848,362,1
208852,206,1
208853,238,2
208854,218,1
208867,504,2
208874,186,2
208875,382,1
208877,214,6
208880,1138,21
208884,866,13
208886,182,2
208888,287,4
208889,329,4
208890,2059,38
208892,130,4
208893,842,7
208894,121,8
208895,558,6
208896,243,11
208897,103,8
208899,275,2
208900,588,1
208901,103,10
208902,442,8
208903,3609,12
208904,153,1
208905,205,1
208906,818,1
208908,162,2
208910,134,4
208913,5675,6
208915,259,10
208918,176,8
208927,125,5
208934,2390,37
208936,208,2
208938,180,3
208939,195,5
208940,160,9
208942,645,4
208943,460,3
208944,2526,12
282206,934,1
208954,435,2
208956,1230,6
208957,361,1
208959,318,7
208961,103,21
208962,205,1
208966,115,8
208967,124,4
208968,171,15
208972,199,8
208973,260,4
208974,193,1
208975,330,2
208976,218,1
208977,1272,1
208978,221,7
208979,140,22
208980,579,2
208981,200,7
208982,282,4
208984,283,5
208985,322,3
208986,381,20
208987,778,7
208989,1231,20
208991,1720,1
208992,338,9
208999,442,2
209000,274,3
209001,271,3
209027,1033,32
209028,101,3
209031,154,1
209033,500,11
209037,579,4
209048,332,4
209049,120,2
209050,368,2
209052,103,7
209055,117,1
209056,797,54
209067,308,4
209068,796,4
209069,115,1
209073,202,5
209074,175,2
209075,1977,43
209082,475,11
209088,110,3
209089,147,3
209091,143,3
209092,1601,26
209103,391,18
209104,501,31
209105,277,5
209106,108,8
209107,170,4
209108,872,10
209110,757,3
209111,420,6
209112,460,3
209113,477,3
209114,144,1
209117,411,4
209119,225,12
209122,1820,42
209125,330,2
209126,182,1
209128,255,9
209131,190,2
209132,581,22
209133,474,18
209143,138,7
209148,150,8
209149,222,4
209150,575,3
209152,169,1
209153,231,3
209156,201,3
209157,250,4
209158,202,1
209159,219,3
209162,865,13
209163,293,3
209164,2297,6
209165,124,4
209169,153,1
209170,141,3
209171,226,4
209172,209,1
209173,398,7
209196,2183,3
209199,325,1
209200,5010,6
209203,203,1
209206,267,3
209211,174,12
209213,105,6
209229,1852,4
209230,116,8
209231,167,7
209232,371,4
209233,205,1
209234,147,3
209242,184,1
209243,1053,1
209245,131,4
209248,325,1
282207,680,1
209249,1311,8
209250,775,6
209252,104,4
209253,2118,6
209255,126,2
209256,112,4
209257,150,2
209258,232,5
209261,135,8
209263,356,4
209268,206,9
209269,180,1
209270,996,16
209272,767,40
282208,783,2
209273,344,4
209277,449,5
209282,192,2
209283,244,9
209289,150,6
209293,130,2
209308,139,2
209310,276,3
209311,576,7
209312,145,1
209313,301,16
209316,607,4
209318,279,6
209319,320,2
209320,275,1
209321,290,1
209322,134,1
209326,188,5
209329,145,1
209330,259,1
209331,137,1
209332,416,20
209334,130,7
209337,331,14
209338,433,31
209339,259,1
209341,216,5
209342,190,2
209343,236,2
209344,856,10
209346,153,1
209347,207,10
209348,580,1
209349,303,6
209350,708,18
209351,456,32
209352,173,4
209354,422,2
209355,121,4
209356,141,3
209357,423,2
209360,125,2
209362,136,2
209363,330,4
209364,134,4
209366,116,2
209367,108,2
209369,211,2
209370,1502,27
209372,187,1
209375,1102,10
209376,8784,36
209380,533,2
209381,1403,14
209389,101,2
209390,566,1
209391,186,7
209393,194,4
209394,171,1
209395,302,1
209396,103,2
209397,115,1
209425,278,1
209434,146,1
282209,1078,1
209447,151,2
209449,271,6
209451,116,3
209461,740,10
209462,298,5
209463,416,7
209478,380,11
209487,304,6
209489,743,12
209492,558,3
209495,105,5
209497,531,10
209498,205,1
209501,340,11
209503,978,10
209504,521,4
209505,107,1
209506,170,3
209507,143,1
209509,226,4
209511,149,3
209512,350,2
209513,167,1
209516,216,1
209518,337,2
209522,116,4
209523,399,1
209524,364,5
209525,523,1
209527,396,4
209529,423,5
210643,536,8
282210,750,1
209531,144,1
209532,125,1
282211,1035,1
209533,257,1
209534,157,5
209535,117,1
209538,394,10
209545,238,5
209556,291,3
209557,174,3
209565,463,7
209567,144,5
209568,108,2
209575,354,2
209578,155,16
209581,101,2
209583,411,3
209587,310,1
209590,1147,11
209592,321,3
209601,456,1
209604,375,1
209605,270,2
209606,221,3
209608,228,6
209616,532,4
209620,695,20
209624,310,2
209625,2096,6
209626,106,4
209628,181,8
209629,165,4
209630,363,3
209636,2023,6
209641,116,2
209642,124,2
209645,125,2
209646,858,19
209647,276,4
209648,197,2
209656,156,1
209657,1667,5
209658,420,6
209659,197,2
209665,199,4
209667,366,1
209670,194,1
209672,181,3
209676,153,10
209677,216,3
209678,527,2
209679,167,6
209680,203,1
209681,209,1
209682,716,1
209683,187,2
209684,420,1
209685,146,6
209686,153,4
209687,134,4
209688,112,2
209689,384,6
209690,461,11
209691,244,8
209692,119,2
209695,106,1
209696,425,11
209700,208,2
209701,222,1
209702,251,1
209704,17079,5
209705,1024,7
209708,863,2
209709,417,2
209710,141,12
209714,690,11
282212,850,3
209719,266,3
209720,159,6
209721,223,2
209724,324,2
209726,277,3
209727,755,4
209730,239,2
209733,187,4
209734,243,2
209735,203,3
209739,331,5
209740,457,4
209741,436,17
209747,288,1
209748,141,1
209749,241,3
209750,287,1
209751,187,3
209754,562,4
209760,6214,49
209757,515,12
209761,356,3
209762,484,10
209779,1384,15
209785,1063,40
209786,613,9
209787,158,3
209788,264,1
209790,201,1
209792,447,1
210654,232,4
209800,365,3
209803,259,7
209804,230,4
209808,131,2
282213,3938,12
209824,635,4
209827,316,1
209833,167,1
209838,192,2
209840,175,1
209842,132,2
209805,366,12
209843,612,1
209845,397,19
282214,897,1
209859,157,4
209862,821,4
209863,2931,19
209870,680,7
209872,410,5
209874,949,23
209876,371,2
209877,160,2
209878,751,5
209881,385,2
209884,107,2
209885,182,4
209889,231,2
209904,216,11
209914,427,14
209918,246,2
209928,688,4
209942,478,1
209943,245,2
282215,957,1
209960,418,8
209963,421,1
209970,633,10
209971,339,9
209972,183,2
209973,151,6
209974,773,2
209975,273,4
209976,102,4
209977,234,2
209978,122,4
209980,108,2
209981,130,6
209988,213,6
209989,442,4
209990,115,2
209991,313,2
209999,311,5
210000,740,21
210005,631,4
210012,20385,2
210013,194,2
210017,715,20
210019,912,68
210026,216,1
210034,169,5
210036,242,1
210038,259,3
210040,180,2
210041,296,6
210044,257,1
210045,721,27
210046,414,2
210054,3000,24
210055,987,47
210056,119,2
210057,379,2
210058,119,1
210060,355,8
210062,102,2
210065,412,1
210069,197,4
210075,152,2
210081,351,1
210087,889,1
210094,361,11
210095,433,9
210109,871,3
210117,325,3
210121,298,1
210127,211,3
210130,190,2
210146,139,1
210148,184,1
210151,8203,20
210156,176,1
210159,366,18
210160,123,3
210165,345,3
210167,203,3
210170,157,7
210177,589,23
210182,257,2
210183,128,1
210186,171,4
210201,225,5
210185,527,18
210212,136,6
210218,449,26
210222,152,1
210231,164,1
210232,664,5
210236,339,7
210237,225,3
210239,157,4
210240,822,6
210241,1031,6
210242,280,3
210244,3715,88
210249,765,1
210250,576,7
210258,9552,53
210261,636,7
210264,199,1
210184,479,12
210292,433,3
210293,233,4
210302,443,10
210304,480,14
210305,154,5
210308,278,1
210312,652,6
210317,129,1
210323,219,10
210325,169,1
210326,229,11
210330,133,2
210331,207,2
210336,193,5
210338,106,4
210345,133,3
210350,1255,1
210351,218,1
210354,129,2
210355,193,4
210357,189,2
210360,345,2
210361,145,2
210364,107,1
210366,208,2
210369,275,6
282216,5533,2
210371,171,3
210372,176,4
210375,553,9
282217,781,1
210380,135,2
210381,214,2
210382,115,2
210383,941,6
210386,113,2
210388,371,4
210393,162,2
210394,256,2
210395,124,2
209984,192,1
210397,123,1
210398,305,2
210399,121,1
210400,2260,7
210402,211,1
210403,141,3
210407,392,2
210411,384,21
210434,713,31
210436,675,12
210438,310,8
210440,219,1
210442,888,28
210443,144,2
210451,138,2
210452,155,1
210454,143,8
210455,1456,16
210461,313,6
210462,241,11
210464,245,6
210467,458,13
210479,734,17
210480,226,1
210477,656,7
210482,124,20
210484,954,9
210485,674,1
210486,593,3
210487,644,2
210490,547,2
210491,106,7
210492,167,7
210501,1242,5
210502,1062,4
210506,392,4
210510,263,6
210511,194,1
210512,549,1
210513,216,1
210514,217,3
210515,123,5
210516,127,2
210522,444,5
210523,570,3
210525,298,9
210526,194,2
210530,494,8
210532,509,1
210533,374,11
210534,3009,25
210535,476,6
210540,527,4
210544,186,1
210548,173,3
210549,292,2
210553,634,2
210554,667,6
210555,596,2
210556,520,1
210557,362,1
210558,151,6
210567,150,3
210569,124,4
210570,112,12
210575,166,6
210528,308,4
210576,310,2
210579,385,4
210580,299,3
210581,259,1
210582,292,3
210583,338,8
210584,1106,24
210586,425,7
210587,405,2
210588,197,5
210594,120,2
210607,106,9
210609,141,3
210612,448,11
210616,291,2
210623,273,2
210624,405,2
210627,224,7
210629,155,1
210634,774,7
210644,212,7
210645,196,10
210646,350,4
210674,218,7
210685,257,4
210687,152,3
210688,460,3
210689,305,1
210691,553,1
210692,118,15
210701,260,3
210707,275,7
210709,101,6
282218,6025,19
210714,150,4
210716,1311,5
210717,286,10
210719,180,5
210720,233,4
210721,4261,96
210723,758,42
210731,129,3
210733,124,2
210739,213,1
210740,128,5
210747,146,6
210749,128,2
210770,908,20
210755,362,2
282219,870,1
210763,936,23
210764,359,4
210765,349,3
210767,369,3
282220,3283,12
210769,537,4
210774,522,1
210775,763,17
210776,397,4
210779,152,1
210780,292,2
210781,64065,806
210783,1368,19
210782,390,5
210784,104,14
210786,107,4
210787,307,3
210788,4097,3
210790,320,2
210791,952,8
210792,4680,8
210793,297,2
210808,130,2
210810,252,8
210811,147,2
210812,405,3
210813,1240,5
210814,304,2
210816,328,6
210821,327,3
210823,302,2
210827,563,8
210829,654,12
210830,1445,36
210837,357,3
210846,135,3
210849,128,1
210851,204,5
210852,157,4
210853,274,2
210856,119,2
210859,194,1
210860,313,1
210861,784,4
210862,205,1
210863,493,4
210873,264,6
210878,364,6
210882,174,2
210884,148,6
210885,365,10
210887,184,2
210893,326,1
210902,296,7
210908,616,5
210909,967,2
210910,406,6
210911,613,21
210912,598,1
210915,316,15
210917,148,1
210919,138,4
210921,1484,15
210926,274,1
210928,431,7
210929,234,1
210930,394,4
210939,225,1
210941,274,1
210942,480,26
210943,172,4
210944,421,9
210946,2734,68
210947,141,3
210948,269,3
210949,168,1
210950,188,1
210954,308,4
210957,1654,6
210959,456,7
210961,3425,24
210963,800,5
210964,304,1
210966,180,9
210973,372,2
210974,341,10
210975,1540,14
210978,334,6
210979,154,5
210980,315,4
210981,114,1
210982,390,11
210984,1608,2
210988,214,2
210989,106,1
210991,179,2
211002,297,6
211019,130,2
211029,473,2
211016,4706,75
211026,677,7
211058,1549,32
211059,736,4
211060,125,4
211062,6393,51
211064,1370,85
211063,352,7
211066,170,6
211068,449,5
211069,275,1
211070,660,18
211083,638,8
211087,957,6
211093,1154,20
211095,114,6
211096,165,1
211098,243,4
211105,811,3
211106,380,2
211110,410,8
211112,320,2
211114,185,1
211117,304,2
211118,882,69
211120,366,7
211121,102,8
211125,453,4
211127,187,6
211131,147,1
211132,323,1
211135,366,14
211136,210,10
211137,1548,2
211138,304,1
211139,215,2
211140,266,7
211141,176,4
211148,1948,30
211149,155,1
211168,289,6
211173,114,4
211174,126,2
211176,141,2
211182,229,4
211183,252,3
211185,137,2
211186,326,7
211192,241,2
211194,102,7
211197,399,5
211201,111,2
211205,477,2
211208,312,3
211209,117,1
211211,330,3
211223,159,1
211225,348,5
211228,217,3
282221,785,1
211231,172,1
211232,184,1
211233,194,5
211239,154,2
211242,810,5
211245,1097,3
211248,289,10
211250,465,5
211260,1353,2
211261,767,20
211262,397,1
211263,172,1
211268,648,3
211269,514,7
211274,133,10
211275,222,7
211276,572,1
211278,193,2
211280,111,8
211285,177,1
211287,212,4
211289,109,4
211292,109,2
211296,119,2
211300,125,5
211304,142,2
211308,157,2
211310,207,5
211313,115,2
211315,255,2
211316,309,6
211317,402,6
282222,843,1
211318,300,5
211319,554,14
211320,381,10
211329,965,1
211330,660,16
211331,696,1
211337,388,8
211345,245,6
211346,582,12
211348,352,4
211360,255,1
211362,242,5
211363,112,6
211366,262,16
211367,168,1
211368,282,6
211370,959,11
211372,227,3
211380,284,3
211382,415,9
211383,128,2
211384,467,1
211385,234,5
211386,409,2
211387,556,16
211373,1399,11
211389,144,3
211390,625,7
211391,353,14
211392,599,1
211395,635,27
211396,106,8
211397,483,19
211398,438,11
211400,912,5
211405,142,4
211409,449,3
211410,236,9
211411,1531,11
211412,210,1
211413,227,2
211416,198,3
211417,173,4
211418,171,1
211335,229,1
211420,266,2
211421,2111,15
211424,158,3
211425,200,1
211426,287,2
211429,186,1
211434,7975,17
211436,708,4
211439,678,16
211446,1161,13
211447,4616,9
211438,663,2
211453,460,8
211456,151,3
211459,6935,81
211464,153,2
211473,121,5
211449,3547,185
211482,272,1
211490,1145,12
211491,775,8
211494,1082,2
211496,126,2
211505,651,14
211528,602,2
211530,281,3
211532,873,2
211535,874,3
211537,135,2
211538,1821,1
211539,280,2
211540,238,2
211541,1596,7
211542,195,1
211546,171,2
211557,128,2
211560,172,5
211561,416,10
211562,310,30
211564,243,2
211565,154,1
211568,583,3
211572,866,1
211574,102,3
211575,279,1
